4248.205078,4361.025391,4543.07666,4207.179199,4152.820313,4023.076904,3998.974365,4753.846191,4216.922852,4476.922852,4264.615234,4955.384277,4306.666504,4533.333008
4252.820313,4371.794922,4552.307617,4210.769043,4157.94873,4020,4000.512695,4761.538574,4224.102539,4480.512695,4267.692383,4963.07666,4317.436035,4539.487305
4250.769043,4382.05127,4553.846191,4216.410156,4157.436035,4024.102539,3997.94873,4764.615234,4232.307617,4489.230469,4267.692383,4964.615234,4310.769043,4537.435547
4249.743652,4383.07666,4552.820313,4216.410156,4155.384277,4029.743408,3996.923096,4760.512695,4233.333008,4490.256348,4271.794922,4963.07666,4309.743652,4533.846191
4252.820313,4381.025391,4546.153809,4216.922852,4153.333008,4030.769043,3997.435791,4754.358887,4230.256348,4488.205078,4269.743652,4958.974121,4314.358887,4529.230469
4243.07666,4377.435547,4534.871582,4216.410156,4151.794922,4028.717773,3994.871582,4749.743652,4224.102539,4493.333008,4263.07666,4951.794922,4306.666504,4518.461426
4235.897461,4372.307617,4533.333008,4209.743652,4149.230469,4023.5896,3987.179443,4749.743652,4214.871582,4488.205078,4263.07666,4947.179199,4302.563965,4515.384277
4246.666504,4370.256348,4538.461426,4208.205078,4147.179199,4022.563965,3985.128174,4750.256348,4216.410156,4479.487305,4265.12793,4948.205078,4310.256348,4530.256348
4255.384277,4366.666504,4543.589844,4210.769043,4145.12793,4027.179443,3991.281982,4749.743652,4228.205078,4486.153809,4265.641113,4953.333008,4316.922852,4543.589844
4249.743652,4353.846191,4541.025391,4204.102539,4143.07666,4031.794678,3993.333252,4753.846191,4234.358887,4490.769043,4266.666504,4953.333008,4312.820313,4540
4237.436035,4343.07666,4529.230469,4194.358887,4141.538574,4035.384521,3989.743408,4755.897461,4234.358887,4480.512695,4265.12793,4945.641113,4304.102539,4530.256348
4221.538574,4341.538574,4520,4193.333008,4139.487305,4037.435791,3991.281982,4751.794922,4228.717773,4472.307617,4257.436035,4940,4296.410156,4520
4211.794922,4338.461426,4517.94873,4190.769043,4135.897461,4036.410156,3994.871582,4750.769043,4216.922852,4473.846191,4247.179199,4935.384277,4285.641113,4505.641113
4213.333008,4333.333008,4518.974121,4186.153809,4131.794922,4033.333252,3990.256348,4752.307617,4218.974121,4473.333008,4245.641113,4933.333008,4278.461426,4500.512695
4214.871582,4339.487305,4522.563965,4188.205078,4131.794922,4031.794678,3986.666504,4752.307617,4232.307617,4474.358887,4249.230469,4934.871582,4281.538574,4504.615234
4218.974121,4348.205078,4528.717773,4194.358887,4130.769043,4026.666504,3989.743408,4753.846191,4234.871582,4476.922852,4249.230469,4935.897461,4289.743652,4506.153809
4221.025391,4349.230469,4528.205078,4192.307617,4126.666504,4020.512695,3988.205078,4755.384277,4229.743652,4476.410156,4250.256348,4935.384277,4292.307617,4506.666504
4216.410156,4353.333008,4523.589844,4187.179199,4125.12793,4016.410156,3980.512695,4753.333008,4232.820313,4478.461426,4252.307617,4931.794922,4293.846191,4505.641113
4217.436035,4357.435547,4521.538574,4189.230469,4125.641113,4013.845947,3978.974365,4751.281738,4234.871582,4480,4250.769043,4925.641113,4297.436035,4506.666504
4220.512695,4357.435547,4515.384277,4191.794922,4125.641113,4010.769043,3980.512695,4750.769043,4226.666504,4473.333008,4249.743652,4922.05127,4293.846191,4505.641113
4217.94873,4361.538574,4508.205078,4187.179199,4123.07666,4012.820313,3976.410156,4750.256348,4218.461426,4467.692383,4251.281738,4923.589844,4292.820313,4494.871582
4215.384277,4361.538574,4507.179199,4180,4118.974121,4018.974365,3974.358887,4750.256348,4222.05127,4469.230469,4248.205078,4922.563965,4294.871582,4490.256348
4217.94873,4354.358887,4507.179199,4178.461426,4117.436035,4024.102539,3973.333252,4749.230469,4233.333008,4475.384277,4244.102539,4920,4293.846191,4501.025391
4222.05127,4356.410156,4506.666504,4183.589844,4118.461426,4027.179443,3972.820313,4750.256348,4238.974121,4485.641113,4252.820313,4921.025391,4296.922852,4509.743652
4220.512695,4365.12793,4508.205078,4185.641113,4119.487305,4027.692139,3975.897217,4751.794922,4239.487305,4488.717773,4260.512695,4923.589844,4302.563965,4504.615234
4211.281738,4358.461426,4507.692383,4181.025391,4117.94873,4029.230713,3978.461426,4743.589844,4235.384277,4483.07666,4251.794922,4919.486816,4297.94873,4494.871582
4205.12793,4348.717773,4504.102539,4175.384277,4113.333008,4033.845947,3973.333252,4733.846191,4224.102539,4472.307617,4244.102539,4909.230469,4284.615234,4490.256348
4204.615234,4353.333008,4504.615234,4173.846191,4106.666504,4035.384521,3966.666504,4734.871582,4215.384277,4462.563965,4248.205078,4904.615234,4281.538574,4489.230469
4200.512695,4358.461426,4504.615234,4174.358887,4105.12793,4031.794678,3966.153809,4735.897461,4214.358887,4464.615234,4249.743652,4906.666504,4287.179199,4488.205078
4200.512695,4357.435547,4501.538574,4173.846191,4107.179199,4028.717773,3965.128174,4729.230469,4212.820313,4473.846191,4245.12793,4905.641113,4289.743652,4489.230469
4212.307617,4354.871582,4503.589844,4175.897461,4108.205078,4027.179443,3965.640869,4733.333008,4213.846191,4472.307617,4245.641113,4905.641113,4291.281738,4490.769043
4217.436035,4357.435547,4510.769043,4178.974121,4108.717773,4030.769043,3973.333252,4745.641113,4221.025391,4472.820313,4251.794922,4907.692383,4295.897461,4493.846191
4213.846191,4359.487305,4514.871582,4178.461426,4108.205078,4035.897217,3980.512695,4747.692383,4230.256348,4483.589844,4252.820313,4908.717773,4294.871582,4501.025391
4224.615234,4358.974121,4516.410156,4176.922852,4108.717773,4035.897217,3978.974365,4746.153809,4233.846191,4482.563965,4253.846191,4913.333008,4293.333008,4505.12793
4237.94873,4360,4523.07666,4177.94873,4112.820313,4035.384521,3981.025635,4751.281738,4234.358887,4478.974121,4262.563965,4920,4303.07666,4505.12793
4238.461426,4364.615234,4525.641113,4184.102539,4120,4036.410156,3986.666504,4753.846191,4232.820313,4489.230469,4268.205078,4923.589844,4308.205078,4513.333008
4241.538574,4367.692383,4522.563965,4186.666504,4120.512695,4035.384521,3983.076904,4751.281738,4232.307617,4491.281738,4265.12793,4924.615234,4307.179199,4521.538574
4245.641113,4366.153809,4521.025391,4184.102539,4114.871582,4034.358887,3982.05127,4749.230469,4233.333008,4487.692383,4264.102539,4924.615234,4314.358887,4523.07666
4240,4367.179199,4515.384277,4185.12793,4114.871582,4035.384521,3988.717773,4750.769043,4233.333008,4492.820313,4268.717773,4922.563965,4318.461426,4519.487305
4226.153809,4368.205078,4504.615234,4187.179199,4120,4034.358887,3987.692139,4750.256348,4231.794922,4489.230469,4263.07666,4917.94873,4305.12793,4509.230469
4216.922852,4365.641113,4501.025391,4185.641113,4118.974121,4033.333252,3980,4746.666504,4231.794922,4474.358887,4252.307617,4915.384277,4294.871582,4502.05127
4221.538574,4368.717773,4505.12793,4186.666504,4118.974121,4035.384521,3980,4746.153809,4232.307617,4481.538574,4255.897461,4917.435547,4303.589844,4507.692383
4230.769043,4374.871582,4505.12793,4190.769043,4126.666504,4036.410156,3987.692139,4749.743652,4233.333008,4492.307617,4263.07666,4921.538574,4309.230469,4509.230469
4230.769043,4372.307617,4507.692383,4191.794922,4128.717773,4034.871582,3988.717773,4751.281738,4233.846191,4478.974121,4255.384277,4921.025391,4301.025391,4502.563965
4229.743652,4367.692383,4515.897461,4191.794922,4125.641113,4033.845947,3984.102539,4748.205078,4234.871582,4475.897461,4246.666504,4921.025391,4295.384277,4504.615234
4235.384277,4372.820313,4517.435547,4191.794922,4126.153809,4032.820313,3982.563965,4747.179199,4233.846191,4488.717773,4247.692383,4922.05127,4295.384277,4504.615234
4233.846191,4373.846191,4515.897461,4188.205078,4129.743652,4030.256348,3984.102539,4744.102539,4230.769043,4482.05127,4245.641113,4922.05127,4286.153809,4491.794922
4230.256348,4370.256348,4520.512695,4190.769043,4128.717773,4027.179443,3985.128174,4741.538574,4229.230469,4474.871582,4242.05127,4921.025391,4283.07666,4492.307617
4234.358887,4377.94873,4525.641113,4195.384277,4127.179199,4027.692139,3985.640869,4744.615234,4230.769043,4489.743652,4251.794922,4922.563965,4296.922852,4508.717773
4235.897461,4387.179199,4523.589844,4195.897461,4127.692383,4032.307617,3986.666504,4747.179199,4231.794922,4494.871582,4261.538574,4924.102539,4304.102539,4507.179199
4229.230469,4387.179199,4519.487305,4192.820313,4126.153809,4035.384521,3989.230713,4748.205078,4229.230469,4489.743652,4257.94873,4917.94873,4301.025391,4489.230469
4221.025391,4385.12793,4518.461426,4193.333008,4125.641113,4038.461426,3996.410156,4749.230469,4232.820313,4499.487305,4254.871582,4914.871582,4305.12793,4485.641113
4216.922852,4384.615234,4521.025391,4196.410156,4123.07666,4043.5896,4000,4749.230469,4242.563965,4510.256348,4262.05127,4918.974121,4310.769043,4492.307617
4217.94873,4384.615234,4518.461426,4192.820313,4115.897461,4047.179443,3995.897217,4748.717773,4241.538574,4507.692383,4264.102539,4916.922852,4306.153809,4488.717773
4215.384277,4384.102539,4509.230469,4189.230469,4116.922852,4042.563965,3995.384521,4749.230469,4233.333008,4498.974121,4255.897461,4906.153809,4303.07666,4480
4204.102539,4377.435547,4505.12793,4190.769043,4127.692383,4035.384521,3998.974365,4741.538574,4228.205078,4491.794922,4244.615234,4905.12793,4295.897461,4469.230469
4196.922852,4368.717773,4505.641113,4194.871582,4131.794922,4034.871582,4000,4732.307617,4222.563965,4490.256348,4234.358887,4915.897461,4283.07666,4460.512695
4200,4368.205078,4505.641113,4196.922852,4129.230469,4037.435791,4000,4733.846191,4217.436035,4492.307617,4235.897461,4916.922852,4280,4458.461426
4195.897461,4369.743652,4504.615234,4195.384277,4135.384277,4036.923096,4001.025635,4735.384277,4216.922852,4492.820313,4248.205078,4910.256348,4285.12793,4459.487305
4186.153809,4367.692383,4503.589844,4193.846191,4140,4034.358887,3996.923096,4733.333008,4216.922852,4490.256348,4250.256348,4911.281738,4282.05127,4456.922852
4187.692383,4368.717773,4502.05127,4196.410156,4137.94873,4034.358887,3995.384521,4732.307617,4214.358887,4487.179199,4237.436035,4918.461426,4277.436035,4453.333008
4195.897461,4373.333008,4504.615234,4202.05127,4137.436035,4034.871582,3998.461426,4733.333008,4214.871582,4487.179199,4231.794922,4920.512695,4277.94873,4453.846191
4198.461426,4376.410156,4508.205078,4201.025391,4137.94873,4032.820313,3999.487061,4738.461426,4216.410156,4488.205078,4240.512695,4919.486816,4279.487305,4452.820313
4201.025391,4375.897461,4508.717773,4198.461426,4135.384277,4030.256348,3998.461426,4740.512695,4217.436035,4489.743652,4245.12793,4918.461426,4283.589844,4453.333008
4198.974121,4373.846191,4508.205078,4197.94873,4134.358887,4028.205078,3993.333252,4734.871582,4216.410156,4490.769043,4243.07666,4917.94873,4289.743652,4458.974121
4191.794922,4372.820313,4507.179199,4196.410156,4135.384277,4027.692139,3989.230713,4733.846191,4215.384277,4490.256348,4244.615234,4918.461426,4290.769043,4463.07666
4194.358887,4373.333008,4506.153809,4194.358887,4132.307617,4029.230713,3992.820313,4735.897461,4218.974121,4495.897461,4249.230469,4918.974121,4293.333008,4461.538574
4198.461426,4373.333008,4505.641113,4194.358887,4130.769043,4030.769043,3994.358887,4733.333008,4221.025391,4506.153809,4249.230469,4918.461426,4297.436035,4460.512695
4191.281738,4374.871582,4502.563965,4196.410156,4131.794922,4028.205078,3985.640869,4732.820313,4218.461426,4504.615234,4247.692383,4915.897461,4295.384277,4460.512695
4183.07666,4379.487305,4498.974121,4196.922852,4131.281738,4024.615234,3983.076904,4733.846191,4214.871582,4496.922852,4246.153809,4915.384277,4290.769043,4458.461426
4184.615234,4382.05127,4503.589844,4197.436035,4130.769043,4029.230713,3990.769043,4734.358887,4216.410156,4501.538574,4243.589844,4918.974121,4292.820313,4458.461426
4186.666504,4381.025391,4504.615234,4197.436035,4132.307617,4036.410156,3992.820313,4737.435547,4219.487305,4506.666504,4244.102539,4922.05127,4294.358887,4457.94873
4184.102539,4378.974121,4493.846191,4193.846191,4132.820313,4036.923096,3991.281982,4738.974121,4217.436035,4503.589844,4244.102539,4920,4289.230469,4452.820313
4183.07666,4376.922852,4492.307617,4192.307617,4132.307617,4037.94873,3993.845947,4738.974121,4217.436035,4503.07666,4245.641113,4918.974121,4286.666504,4453.333008
4185.12793,4374.358887,4503.589844,4192.307617,4132.307617,4043.5896,3995.384521,4738.974121,4221.025391,4507.179199,4246.153809,4922.563965,4291.794922,4460
4186.666504,4373.846191,4505.641113,4193.846191,4132.820313,4046.666504,3994.358887,4741.538574,4221.538574,4508.717773,4246.153809,4922.563965,4295.384277,4462.05127
4184.615234,4372.307617,4501.025391,4193.333008,4130.256348,4040.512695,3993.845947,4745.12793,4218.461426,4507.179199,4247.179199,4918.974121,4292.820313,4456.410156
4187.179199,4374.358887,4503.589844,4189.230469,4124.102539,4032.820313,3991.281982,4745.641113,4216.922852,4505.12793,4246.666504,4918.461426,4295.384277,4456.410156
4196.410156,4381.538574,4508.205078,4187.692383,4117.94873,4035.384521,3986.666504,4738.974121,4217.94873,4508.717773,4248.205078,4923.07666,4302.563965,4468.717773
4201.025391,4386.153809,4507.179199,4187.692383,4111.281738,4041.53833,3983.076904,4736.922852,4217.436035,4510.256348,4251.281738,4924.102539,4304.102539,4478.461426
4195.897461,4382.05127,4504.102539,4181.538574,4102.563965,4037.435791,3980,4742.05127,4217.436035,4507.692383,4250.769043,4917.94873,4303.07666,4472.820313
4197.436035,4377.94873,4505.12793,4170.769043,4091.794678,4031.281982,3975.384521,4741.025391,4223.589844,4511.794922,4248.717773,4912.820313,4303.07666,4469.743652
4200.512695,4381.025391,4505.12793,4165.12793,4082.563965,4034.358887,3968.205078,4737.435547,4231.281738,4515.897461,4248.205078,4913.333008,4300.512695,4477.94873
4190.769043,4381.538574,4494.871582,4162.05127,4079.487061,4035.384521,3962.05127,4737.435547,4225.12793,4508.717773,4248.717773,4915.384277,4294.871582,4472.307617
4186.666504,4376.410156,4489.230469,4163.07666,4081.025635,4032.307617,3961.53833,4736.410156,4214.358887,4503.589844,4246.666504,4914.358887,4294.871582,4461.025391
4198.461426,4381.538574,4499.487305,4169.743652,4085.128174,4037.435791,3968.717773,4737.435547,4219.487305,4512.307617,4245.641113,4916.410156,4302.05127,4471.281738
4205.641113,4395.384277,4509.230469,4177.436035,4093.333252,4045.128174,3977.94873,4745.12793,4231.281738,4522.563965,4253.333008,4925.12793,4310.769043,4487.179199
4201.538574,4400,4514.871582,4186.153809,4101.538574,4046.153809,3982.05127,4752.307617,4233.846191,4525.641113,4262.05127,4932.307617,4318.461426,4492.307617
4201.025391,4394.358887,4520,4194.871582,4105.641113,4043.076904,3985.128174,4751.281738,4233.333008,4528.205078,4267.179199,4934.358887,4324.102539,4493.846191
4202.05127,4389.743652,4521.538574,4195.384277,4111.281738,4043.076904,3992.307617,4750.256348,4234.871582,4526.666504,4271.281738,4936.410156,4326.153809,4493.846191
4201.025391,4388.717773,4521.025391,4194.871582,4118.461426,4043.5896,3996.410156,4748.205078,4232.820313,4522.563965,4270.769043,4937.94873,4324.102539,4489.230469
4201.025391,4388.717773,4516.922852,4196.410156,4125.12793,4043.076904,3993.845947,4748.205078,4228.717773,4529.743652,4265.12793,4936.922852,4323.589844,4490.769043
4200.512695,4384.615234,4512.820313,4195.897461,4130.769043,4044.615234,3998.461426,4750.769043,4231.281738,4538.461426,4264.615234,4934.358887,4324.102539,4492.820313
4200,4382.05127,4515.384277,4200,4132.307617,4045.128174,4004.615234,4751.281738,4230.769043,4531.281738,4266.666504,4936.410156,4326.153809,4491.281738
4201.025391,4385.641113,4519.487305,4205.641113,4133.333008,4041.025635,4002.05127,4749.230469,4221.538574,4522.05127,4265.12793,4937.94873,4328.717773,4492.820313
4207.179199,4387.179199,4516.410156,4204.615234,4138.974121,4036.923096,3998.461426,4747.692383,4215.384277,4523.589844,4264.615234,4937.435547,4328.717773,4494.871582
4216.410156,4386.666504,4511.794922,4205.641113,4142.563965,4036.923096,3997.94873,4744.615234,4217.94873,4524.102539,4264.102539,4938.461426,4328.205078,4493.846191
4212.820313,4386.666504,4509.230469,4207.692383,4143.07666,4035.384521,3996.923096,4740.512695,4217.94873,4523.07666,4262.563965,4938.461426,4325.12793,4493.333008
4201.025391,4384.615234,4511.794922,4206.153809,4143.589844,4028.205078,3992.307617,4735.897461,4212.820313,4517.435547,4263.589844,4935.897461,4318.974121,4489.743652
4205.12793,4383.589844,4518.974121,4207.179199,4142.563965,4025.128174,3991.281982,4733.846191,4212.820313,4508.717773,4263.07666,4936.410156,4317.94873,4489.743652
4217.436035,4388.717773,4522.563965,4210.256348,4141.538574,4027.692139,3991.281982,4734.358887,4213.846191,4511.281738,4261.538574,4939.486816,4321.025391,4493.333008
4217.436035,4393.846191,4521.025391,4210.769043,4142.563965,4029.230713,3992.307617,4734.358887,4214.358887,4515.897461,4260,4937.435547,4320,4492.307617
4214.871582,4392.820313,4520.512695,4209.743652,4142.05127,4028.205078,3991.794678,4734.358887,4213.333008,4507.692383,4260,4935.384277,4319.487305,4494.358887
4217.94873,4388.717773,4521.538574,4208.717773,4139.487305,4026.153809,3987.692139,4733.846191,4203.07666,4503.589844,4262.563965,4937.94873,4326.153809,4506.153809
4217.94873,4385.12793,4523.589844,4205.12793,4138.461426,4026.666504,3986.666504,4733.846191,4200.512695,4513.846191,4264.102539,4938.974121,4327.692383,4510.256348
4215.897461,4381.538574,4523.07666,4201.025391,4138.974121,4027.692139,3990.256348,4736.410156,4212.307617,4521.538574,4264.102539,4937.94873,4325.12793,4506.666504
4216.922852,4381.538574,4523.07666,4199.487305,4137.94873,4028.205078,3993.333252,4743.07666,4219.487305,4522.05127,4264.102539,4938.974121,4331.281738,4514.358887
4217.436035,4382.563965,4524.615234,4201.025391,4136.410156,4028.205078,3991.281982,4746.666504,4217.436035,4523.07666,4266.153809,4940,4336.410156,4524.102539
4217.94873,4385.12793,4524.102539,4205.12793,4137.94873,4028.205078,3988.717773,4741.538574,4217.94873,4522.563965,4271.794922,4939.486816,4333.846191,4522.05127
4218.974121,4387.692383,4522.563965,4205.12793,4141.538574,4028.717773,3990.769043,4736.410156,4218.461426,4523.07666,4276.410156,4939.486816,4337.94873,4518.974121
4217.94873,4388.205078,4521.538574,4202.563965,4142.563965,4028.205078,3991.794678,4737.435547,4216.922852,4523.589844,4274.358887,4938.461426,4344.615234,4520
4215.384277,4387.179199,4520.512695,4206.153809,4143.07666,4028.205078,3991.794678,4743.589844,4218.974121,4524.102539,4273.846191,4936.410156,4343.07666,4519.487305
4214.358887,4388.717773,4519.487305,4211.281738,4147.692383,4028.717773,3992.820313,4744.615234,4218.974121,4522.05127,4274.358887,4936.410156,4341.025391,4519.487305
4214.871582,4388.205078,4521.025391,4209.743652,4150.256348,4026.666504,3996.410156,4739.487305,4210.769043,4518.974121,4266.666504,4936.410156,4340,4520.512695
4213.846191,4387.179199,4522.563965,4207.179199,4150.256348,4025.640869,3997.435791,4741.538574,4205.641113,4517.94873,4262.563965,4937.94873,4337.94873,4518.974121
4213.333008,4388.717773,4521.538574,4210.256348,4146.666504,4026.666504,3994.871582,4747.692383,4210.769043,4516.922852,4270.769043,4938.974121,4337.436035,4517.435547
4213.846191,4389.743652,4519.487305,4209.743652,4144.102539,4027.179443,3991.794678,4749.743652,4218.974121,4516.922852,4272.820313,4937.435547,4335.384277,4519.487305
4215.384277,4388.717773,4519.487305,4206.153809,4142.563965,4026.666504,3990.769043,4747.692383,4217.436035,4520,4263.589844,4936.410156,4327.692383,4520
4215.897461,4386.666504,4520,4207.179199,4142.563965,4026.153809,3993.333252,4748.205078,4214.358887,4519.487305,4261.538574,4938.461426,4324.102539,4518.461426
4216.922852,4387.692383,4520,4207.179199,4143.07666,4030.769043,3994.871582,4749.743652,4218.461426,4520.512695,4271.281738,4941.538574,4332.307617,4518.461426
4215.384277,4393.333008,4521.025391,4206.153809,4139.487305,4036.410156,3991.794678,4749.743652,4222.05127,4530.256348,4279.487305,4939.486816,4340,4521.025391
4216.410156,4397.94873,4522.563965,4205.12793,4133.333008,4035.897217,3988.205078,4748.717773,4220.512695,4539.487305,4281.025391,4935.897461,4345.12793,4529.230469
4223.589844,4395.897461,4524.615234,4202.563965,4130.256348,4034.358887,3987.692139,4747.692383,4218.461426,4537.94873,4282.05127,4936.922852,4350.256348,4536.922852
4224.102539,4394.358887,4525.12793,4201.025391,4130.256348,4037.435791,3986.153809,4751.281738,4217.436035,4533.846191,4282.05127,4939.486816,4346.666504,4538.974121
4218.974121,4395.384277,4524.102539,4197.94873,4126.666504,4031.794678,3981.025635,4749.743652,4215.897461,4534.358887,4281.025391,4939.486816,4340.512695,4537.435547
4220,4395.897461,4522.563965,4193.846191,4121.538574,4026.153809,3976.410156,4738.974121,4216.410156,4535.897461,4280.512695,4937.435547,4345.12793,4529.743652
4222.05127,4396.922852,4520.512695,4193.846191,4120.512695,4032.820313,3975.384521,4733.846191,4217.94873,4536.410156,4280.512695,4933.333008,4351.281738,4522.563965
4214.358887,4393.846191,4518.974121,4196.410156,4118.461426,4036.923096,3973.845947,4734.871582,4217.436035,4534.358887,4278.461426,4928.205078,4345.12793,4521.538574
4210.256348,4390.769043,4517.94873,4194.871582,4116.922852,4032.307617,3972.820313,4736.922852,4217.436035,4533.846191,4276.410156,4927.692383,4339.487305,4524.102539
4216.410156,4394.358887,4520,4193.846191,4117.94873,4034.871582,3975.384521,4742.05127,4218.974121,4536.410156,4276.922852,4930.769043,4345.641113,4524.102539
4218.461426,4396.922852,4525.12793,4196.410156,4120.512695,4037.435791,3980,4750.769043,4219.487305,4536.922852,4278.974121,4932.307617,4349.230469,4522.05127
4214.871582,4394.871582,4518.974121,4196.410156,4122.563965,4031.281982,3981.025635,4749.743652,4218.461426,4536.922852,4280.512695,4932.820313,4344.615234,4524.102539
4218.974121,4395.897461,4509.743652,4194.871582,4122.05127,4027.692139,3979.487061,4742.563965,4216.410156,4538.461426,4280,4934.358887,4345.641113,4534.871582
4240.512695,4398.974121,4513.846191,4196.410156,4120,4030.256348,3980.512695,4745.12793,4215.897461,4533.846191,4281.538574,4937.435547,4350.256348,4551.281738
4265.12793,4398.461426,4523.07666,4201.025391,4120,4030.256348,3982.05127,4750.769043,4217.436035,4523.07666,4282.05127,4941.538574,4346.153809,4562.563965
4283.589844,4399.487305,4531.794922,4203.07666,4121.025391,4027.179443,3983.076904,4749.743652,4218.461426,4524.615234,4281.538574,4945.12793,4342.05127,4572.307617
4286.666504,4400,4536.922852,4198.974121,4117.436035,4026.666504,3979.487061,4748.205078,4218.461426,4534.358887,4278.461426,4941.538574,4343.07666,4575.897461
4271.794922,4392.307617,4530.769043,4192.820313,4114.358887,4027.692139,3972.307617,4748.205078,4217.436035,4529.743652,4278.461426,4938.461426,4333.333008,4566.153809
4261.538574,4390.256348,4521.538574,4192.820313,4109.743652,4023.076904,3970.769043,4746.666504,4213.333008,4518.461426,4278.461426,4936.922852,4324.615234,4556.922852
4261.538574,4396.410156,4520.512695,4193.333008,4105.12793,4019.487061,3971.794678,4744.102539,4212.307617,4520.512695,4270.256348,4926.666504,4324.615234,4549.743652
4254.871582,4392.820313,4520.512695,4187.179199,4099.487305,4022.05127,3965.640869,4737.94873,4216.410156,4521.538574,4260.512695,4917.94873,4317.94873,4539.487305
4243.07666,4384.615234,4521.025391,4186.666504,4101.538574,4022.563965,3961.53833,4737.94873,4211.794922,4511.794922,4261.025391,4921.025391,4313.333008,4533.333008
4234.871582,4385.12793,4517.435547,4196.922852,4114.871582,4019.487061,3969.743408,4743.589844,4204.615234,4505.12793,4266.666504,4923.07666,4315.897461,4527.692383
4228.717773,4388.205078,4509.743652,4199.487305,4124.615234,4023.5896,3976.923096,4743.07666,4206.666504,4505.12793,4264.615234,4922.05127,4311.281738,4520
4230.256348,4385.12793,4512.820313,4196.410156,4125.641113,4030.256348,3976.923096,4743.07666,4209.230469,4511.281738,4261.538574,4926.666504,4310.256348,4518.461426
4235.897461,4380.512695,4522.05127,4198.974121,4126.153809,4030.256348,3980.512695,4749.743652,4206.153809,4519.487305,4263.589844,4929.743652,4320,4520.512695
4234.358887,4384.615234,4520,4203.589844,4130.769043,4027.179443,3982.563965,4751.794922,4207.179199,4521.538574,4266.666504,4932.820313,4317.436035,4516.410156
