4388.205078,4401.025391,4577.435547,4209.743652,4298.461426,4958.461426,4375.384277,4693.846191
4411.281738,4409.230469,4583.589844,4213.333008,4300,4966.153809,4377.435547,4711.281738
4412.820313,4401.025391,4585.12793,4211.794922,4293.846191,4968.205078,4375.897461,4709.230469
4407.692383,4395.897461,4584.102539,4211.794922,4289.230469,4963.589844,4366.666504,4696.922852
4394.871582,4397.435547,4581.025391,4214.871582,4292.820313,4960.512695,4356.410156,4685.12793
4371.281738,4397.94873,4576.410156,4211.794922,4293.333008,4958.461426,4354.871582,4672.307617
4362.05127,4395.897461,4572.820313,4207.692383,4285.12793,4955.897461,4353.333008,4662.563965
4368.205078,4396.410156,4570.769043,4210.769043,4277.94873,4951.281738,4347.179199,4653.846191
4361.538574,4396.922852,4563.07666,4209.743652,4278.461426,4944.102539,4343.07666,4636.410156
4343.07666,4392.820313,4553.846191,4206.153809,4278.461426,4939.486816,4337.436035,4614.871582
4324.615234,4384.615234,4551.794922,4204.615234,4275.897461,4937.94873,4329.230469,4601.538574
4311.794922,4379.487305,4552.820313,4201.025391,4277.436035,4935.897461,4330.769043,4593.333008
4303.589844,4380.512695,4553.846191,4198.461426,4279.487305,4937.94873,4336.922852,4585.12793
4299.487305,4384.102539,4556.410156,4202.05127,4279.487305,4945.12793,4335.384277,4585.12793
4285.12793,4372.820313,4545.12793,4200,4273.333008,4940,4321.025391,4564.615234
4262.563965,4365.12793,4530.769043,4198.461426,4259.487305,4934.358887,4309.743652,4541.025391
4248.205078,4362.563965,4521.025391,4201.538574,4247.179199,4928.205078,4298.974121,4531.794922
4249.230469,4365.641113,4520,4201.538574,4244.615234,4928.717773,4290.769043,4527.692383
4248.717773,4366.666504,4523.07666,4201.538574,4244.102539,4937.435547,4281.538574,4518.974121
4246.153809,4362.05127,4530.256348,4204.615234,4251.281738,4946.666504,4286.153809,4520.512695
4248.205078,4361.025391,4543.07666,4207.179199,4264.615234,4955.384277,4306.666504,4533.333008
4252.820313,4371.794922,4552.307617,4210.769043,4267.692383,4963.07666,4317.436035,4539.487305
4250.769043,4382.05127,4553.846191,4216.410156,4267.692383,4964.615234,4310.769043,4537.435547
4249.743652,4383.07666,4552.820313,4216.410156,4271.794922,4963.07666,4309.743652,4533.846191
4252.820313,4381.025391,4546.153809,4216.922852,4269.743652,4958.974121,4314.358887,4529.230469
4217.94873,4384.615234,4518.461426,4192.820313,4264.102539,4916.922852,4306.153809,4488.717773
4215.384277,4384.102539,4509.230469,4189.230469,4255.897461,4906.153809,4303.07666,4480
4204.102539,4377.435547,4505.12793,4190.769043,4244.615234,4905.12793,4295.897461,4469.230469
4196.922852,4368.717773,4505.641113,4194.871582,4234.358887,4915.897461,4283.07666,4460.512695
4195.897461,4369.743652,4504.615234,4195.384277,4248.205078,4910.256348,4285.12793,4459.487305
4186.153809,4367.692383,4503.589844,4193.846191,4250.256348,4911.281738,4282.05127,4456.922852
4187.692383,4368.717773,4502.05127,4196.410156,4237.436035,4918.461426,4277.436035,4453.333008
4195.897461,4373.333008,4504.615234,4202.05127,4231.794922,4920.512695,4277.94873,4453.846191
4198.461426,4376.410156,4508.205078,4201.025391,4240.512695,4919.486816,4279.487305,4452.820313
4201.025391,4375.897461,4508.717773,4198.461426,4245.12793,4918.461426,4283.589844,4453.333008
4198.974121,4373.846191,4508.205078,4197.94873,4243.07666,4917.94873,4289.743652,4458.974121
4191.794922,4372.820313,4507.179199,4196.410156,4244.615234,4918.461426,4290.769043,4463.07666
4194.358887,4373.333008,4506.153809,4194.358887,4249.230469,4918.974121,4293.333008,4461.538574
4198.461426,4373.333008,4505.641113,4194.358887,4249.230469,4918.461426,4297.436035,4460.512695
4191.281738,4374.871582,4502.563965,4196.410156,4247.692383,4915.897461,4295.384277,4460.512695
4183.07666,4379.487305,4498.974121,4196.922852,4246.153809,4915.384277,4290.769043,4458.461426
4184.615234,4382.05127,4503.589844,4197.436035,4243.589844,4918.974121,4292.820313,4458.461426
4186.666504,4381.025391,4504.615234,4197.436035,4244.102539,4922.05127,4294.358887,4457.94873
4184.102539,4378.974121,4493.846191,4193.846191,4244.102539,4920,4289.230469,4452.820313
4183.07666,4376.922852,4492.307617,4192.307617,4245.641113,4918.974121,4286.666504,4453.333008
4185.12793,4374.358887,4503.589844,4192.307617,4246.153809,4922.563965,4291.794922,4460
4186.666504,4373.846191,4505.641113,4193.846191,4246.153809,4922.563965,4295.384277,4462.05127
4184.615234,4372.307617,4501.025391,4193.333008,4247.179199,4918.974121,4292.820313,4456.410156
4187.179199,4374.358887,4503.589844,4189.230469,4246.666504,4918.461426,4295.384277,4456.410156
4196.410156,4381.538574,4508.205078,4187.692383,4248.205078,4923.07666,4302.563965,4468.717773
4201.025391,4386.153809,4507.179199,4187.692383,4251.281738,4924.102539,4304.102539,4478.461426
4195.897461,4382.05127,4504.102539,4181.538574,4250.769043,4917.94873,4303.07666,4472.820313
4197.436035,4377.94873,4505.12793,4170.769043,4248.717773,4912.820313,4303.07666,4469.743652
4200.512695,4381.025391,4505.12793,4165.12793,4248.205078,4913.333008,4300.512695,4477.94873
4190.769043,4381.538574,4494.871582,4162.05127,4248.717773,4915.384277,4294.871582,4472.307617
4186.666504,4376.410156,4489.230469,4163.07666,4246.666504,4914.358887,4294.871582,4461.025391
4198.461426,4381.538574,4499.487305,4169.743652,4245.641113,4916.410156,4302.05127,4471.281738
4205.641113,4395.384277,4509.230469,4177.436035,4253.333008,4925.12793,4310.769043,4487.179199
4201.538574,4400,4514.871582,4186.153809,4262.05127,4932.307617,4318.461426,4492.307617
4201.025391,4394.358887,4520,4194.871582,4267.179199,4934.358887,4324.102539,4493.846191
4202.05127,4389.743652,4521.538574,4195.384277,4271.281738,4936.410156,4326.153809,4493.846191
4201.025391,4388.717773,4521.025391,4194.871582,4270.769043,4937.94873,4324.102539,4489.230469
4201.025391,4388.717773,4516.922852,4196.410156,4265.12793,4936.922852,4323.589844,4490.769043
4200.512695,4384.615234,4512.820313,4195.897461,4264.615234,4934.358887,4324.102539,4492.820313
4200,4382.05127,4515.384277,4200,4266.666504,4936.410156,4326.153809,4491.281738
4201.025391,4385.641113,4519.487305,4205.641113,4265.12793,4937.94873,4328.717773,4492.820313
4207.179199,4387.179199,4516.410156,4204.615234,4264.615234,4937.435547,4328.717773,4494.871582
4216.410156,4386.666504,4511.794922,4205.641113,4264.102539,4938.461426,4328.205078,4493.846191
4212.820313,4386.666504,4509.230469,4207.692383,4262.563965,4938.461426,4325.12793,4493.333008
4201.025391,4384.615234,4511.794922,4206.153809,4263.589844,4935.897461,4318.974121,4489.743652
4205.12793,4383.589844,4518.974121,4207.179199,4263.07666,4936.410156,4317.94873,4489.743652
4217.436035,4388.717773,4522.563965,4210.256348,4261.538574,4939.486816,4321.025391,4493.333008
4217.436035,4393.846191,4521.025391,4210.769043,4260,4937.435547,4320,4492.307617
4214.871582,4392.820313,4520.512695,4209.743652,4260,4935.384277,4319.487305,4494.358887
4217.94873,4388.717773,4521.538574,4208.717773,4262.563965,4937.94873,4326.153809,4506.153809
4217.94873,4385.12793,4523.589844,4205.12793,4264.102539,4938.974121,4327.692383,4510.256348
4215.897461,4381.538574,4523.07666,4201.025391,4264.102539,4937.94873,4325.12793,4506.666504
4216.922852,4381.538574,4523.07666,4199.487305,4264.102539,4938.974121,4331.281738,4514.358887
4217.436035,4382.563965,4524.615234,4201.025391,4266.153809,4940,4336.410156,4524.102539
4217.94873,4385.12793,4524.102539,4205.12793,4271.794922,4939.486816,4333.846191,4522.05127
4218.974121,4387.692383,4522.563965,4205.12793,4276.410156,4939.486816,4337.94873,4518.974121
4217.94873,4388.205078,4521.538574,4202.563965,4274.358887,4938.461426,4344.615234,4520
4215.384277,4387.179199,4520.512695,4206.153809,4273.846191,4936.410156,4343.07666,4519.487305
4214.358887,4388.717773,4519.487305,4211.281738,4274.358887,4936.410156,4341.025391,4519.487305
4214.871582,4388.205078,4521.025391,4209.743652,4266.666504,4936.410156,4340,4520.512695
4213.846191,4387.179199,4522.563965,4207.179199,4262.563965,4937.94873,4337.94873,4518.974121
4213.333008,4388.717773,4521.538574,4210.256348,4270.769043,4938.974121,4337.436035,4517.435547
4213.846191,4389.743652,4519.487305,4209.743652,4272.820313,4937.435547,4335.384277,4519.487305
4215.384277,4388.717773,4519.487305,4206.153809,4263.589844,4936.410156,4327.692383,4520
4215.897461,4386.666504,4520,4207.179199,4261.538574,4938.461426,4324.102539,4518.461426
4216.922852,4387.692383,4520,4207.179199,4271.281738,4941.538574,4332.307617,4518.461426
4215.384277,4393.333008,4521.025391,4206.153809,4279.487305,4939.486816,4340,4521.025391
4216.410156,4397.94873,4522.563965,4205.12793,4281.025391,4935.897461,4345.12793,4529.230469
4224.102539,4394.358887,4525.12793,4201.025391,4282.05127,4939.486816,4346.666504,4538.974121
4218.974121,4395.384277,4524.102539,4197.94873,4281.025391,4939.486816,4340.512695,4537.435547
4220,4395.897461,4522.563965,4193.846191,4280.512695,4937.435547,4345.12793,4529.743652
4222.05127,4396.922852,4520.512695,4193.846191,4280.512695,4933.333008,4351.281738,4522.563965
4214.358887,4393.846191,4518.974121,4196.410156,4278.461426,4928.205078,4345.12793,4521.538574
4210.256348,4390.769043,4517.94873,4194.871582,4276.410156,4927.692383,4339.487305,4524.102539
4216.410156,4394.358887,4520,4193.846191,4276.922852,4930.769043,4345.641113,4524.102539
4218.461426,4396.922852,4525.12793,4196.410156,4278.974121,4932.307617,4349.230469,4522.05127
4214.871582,4394.871582,4518.974121,4196.410156,4280.512695,4932.820313,4344.615234,4524.102539
4218.974121,4395.897461,4509.743652,4194.871582,4280,4934.358887,4345.641113,4534.871582
4240.512695,4398.974121,4513.846191,4196.410156,4281.538574,4937.435547,4350.256348,4551.281738
4182.05127,4369.743652,4490.769043,4201.025391,4293.333008,4934.871582,4325.12793,4495.897461
4201.538574,4364.615234,4493.846191,4198.461426,4294.871582,4938.461426,4325.12793,4490.769043
4196.922852,4367.692383,4494.871582,4192.307617,4295.897461,4933.846191,4326.153809,4492.307617
4168.205078,4373.333008,4491.794922,4187.179199,4294.871582,4923.589844,4325.12793,4491.794922
4187.692383,4371.281738,4488.205078,4190.256348,4294.358887,4923.07666,4317.94873,4488.205078
4189.743652,4370.769043,4487.692383,4191.281738,4293.846191,4920.512695,4318.974121,4488.717773
4183.07666,4372.307617,4487.692383,4198.461426,4293.846191,4923.07666,4317.94873,4489.743652
4184.615234,4373.333008,4491.281738,4202.05127,4294.871582,4925.641113,4318.461426,4491.281738
4185.12793,4368.717773,4491.794922,4200,4293.846191,4922.563965,4319.487305,4490.769043
