4222.563965,4417.435547,4953.333008,4257.436035
4226.153809,4421.538574,4952.307617,4261.538574
4220,4422.05127,4948.717773,4255.384277
4214.871582,4414.358887,4948.205078,4249.743652
4217.94873,4408.205078,4951.794922,4253.846191
4215.897461,4410.769043,4951.794922,4259.487305
4212.820313,4413.333008,4948.205078,4262.05127
4210.769043,4408.717773,4944.615234,4258.461426
4208.205078,4405.641113,4944.102539,4255.897461
4210.256348,4409.743652,4944.102539,4256.410156
4209.743652,4408.205078,4940.512695,4248.205078
4207.692383,4403.589844,4937.435547,4244.615234
4214.871582,4405.641113,4939.486816,4262.05127
4223.589844,4410.769043,4942.05127,4271.794922
4221.025391,4414.871582,4943.07666,4263.589844
4215.897461,4416.922852,4941.538574,4264.615234
4210.256348,4410.256348,4936.410156,4269.743652
4207.179199,4403.589844,4936.922852,4261.538574
4214.871582,4407.692383,4939.486816,4253.846191
4223.07666,4418.461426,4939.486816,4256.410156
4223.589844,4424.615234,4935.897461,4265.641113
4225.12793,4415.897461,4929.743652,4268.205078
4225.641113,4404.615234,4921.025391,4267.179199
4221.025391,4405.641113,4922.05127,4268.717773
4224.102539,4413.333008,4929.743652,4264.615234
4232.307617,4414.358887,4932.307617,4260.512695
4229.743652,4405.641113,4931.794922,4267.692383
4221.538574,4396.410156,4932.820313,4270.256348
4218.974121,4395.897461,4934.871582,4258.461426
4217.436035,4394.871582,4937.94873,4253.846191
4220,4387.692383,4941.025391,4265.641113
4222.05127,4385.12793,4944.102539,4272.820313
4220.512695,4390.256348,4944.615234,4266.666504
4222.05127,4392.307617,4940,4257.94873
4223.07666,4389.230469,4938.974121,4264.102539
4220.512695,4382.563965,4943.07666,4271.281738
4218.461426,4382.05127,4944.615234,4263.589844
4223.07666,4395.384277,4946.666504,4256.922852
4227.179199,4399.487305,4950.256348,4260.512695
4220.512695,4394.871582,4945.12793,4257.94873
4215.384277,4407.179199,4936.410156,4243.589844
4220.512695,4420.512695,4935.897461,4235.897461
4227.179199,4407.179199,4935.897461,4234.871582
4227.692383,4398.974121,4934.358887,4233.333008
4224.615234,4407.692383,4935.897461,4225.12793
4225.641113,4404.102539,4937.94873,4218.974121
4225.12793,4394.358887,4938.974121,4228.205078
4217.436035,4398.974121,4940.512695,4234.871582
4215.384277,4406.666504,4942.05127,4232.820313
4222.563965,4401.025391,4944.102539,4231.794922
4218.461426,4384.615234,4940.512695,4226.666504
4205.641113,4376.410156,4934.871582,4218.974121
4204.615234,4381.025391,4934.871582,4224.102539
4212.307617,4376.922852,4941.538574,4233.846191
4215.384277,4370.769043,4940.512695,4234.871582
4213.333008,4383.07666,4933.333008,4229.743652
4210.769043,4391.281738,4932.307617,4226.666504
4210.256348,4382.05127,4934.871582,4233.846191
4208.205078,4378.974121,4932.820313,4235.897461
4204.615234,4382.05127,4928.205078,4225.12793
4205.641113,4384.615234,4928.205078,4225.12793
4207.692383,4391.794922,4929.743652,4236.410156
4206.666504,4395.384277,4928.205078,4233.333008
4201.025391,4389.230469,4924.615234,4221.025391
4201.025391,4391.281738,4925.641113,4221.025391
4211.794922,4393.846191,4930.256348,4232.820313
4217.94873,4390.769043,4931.794922,4242.05127
4213.846191,4397.435547,4928.717773,4242.563965
4210.256348,4399.487305,4927.692383,4237.94873
4209.743652,4391.281738,4929.230469,4233.846191
4210.256348,4397.94873,4932.307617,4237.436035
4211.794922,4411.281738,4932.820313,4241.538574
4211.794922,4400.512695,4932.307617,4240
4210.769043,4388.205078,4931.281738,4236.410156
4210.769043,4398.461426,4930.256348,4236.410156
4212.307617,4406.666504,4932.820313,4241.538574
4213.333008,4402.05127,4938.974121,4243.07666
4215.384277,4401.025391,4940.512695,4240
4216.410156,4403.07666,4939.486816,4238.974121
4216.922852,4401.025391,4944.615234,4250.256348
4217.436035,4396.410156,4949.230469,4255.384277
4216.410156,4389.743652,4944.615234,4243.589844
4212.820313,4386.153809,4940,4239.487305
4207.692383,4386.666504,4941.538574,4249.230469
4203.07666,4379.487305,4943.589844,4246.666504
4202.563965,4376.410156,4943.07666,4233.333008
4210.769043,4385.12793,4943.07666,4238.974121
4220,4386.153809,4948.205078,4248.717773
4216.922852,4384.102539,4950.769043,4245.12793
4214.358887,4392.820313,4947.692383,4243.589844
4214.871582,4393.333008,4942.563965,4247.692383
4207.179199,4383.589844,4937.435547,4244.615234
4202.563965,4388.205078,4933.333008,4236.922852
4201.538574,4395.384277,4932.820313,4235.384277
4199.487305,4390.256348,4932.820313,4238.974121
4200.512695,4388.205078,4930.256348,4240.512695
4202.563965,4390.256348,4927.179199,4240
4201.025391,4390.769043,4928.205078,4241.025391
4200,4395.897461,4929.230469,4245.12793
4201.025391,4396.922852,4924.615234,4246.666504
4204.102539,4392.307617,4921.538574,4247.692383
4210.769043,4397.94873,4926.153809,4256.922852
4213.333008,4403.07666,4931.281738,4267.179199
4215.897461,4397.435547,4933.846191,4266.666504
4220,4398.974121,4936.410156,4265.641113
4215.897461,4405.12793,4936.410156,4271.794922
4210.256348,4405.12793,4937.435547,4271.794922
4214.358887,4402.563965,4937.435547,4266.666504
4218.461426,4399.487305,4939.486816,4268.205078
4217.94873,4398.974121,4942.563965,4272.820313
4216.410156,4404.102539,4939.486816,4269.743652
4215.897461,4408.717773,4933.846191,4266.666504
4218.461426,4408.205078,4936.410156,4268.717773
4218.974121,4404.102539,4939.486816,4269.743652
4217.94873,4406.666504,4940,4270.256348
4217.436035,4411.281738,4943.589844,4271.794922
4212.307617,4395.897461,4942.563965,4261.538574
4206.153809,4378.461426,4939.486816,4249.743652
4210.769043,4388.717773,4943.07666,4256.922852
4221.025391,4402.05127,4949.230469,4271.794922
4220.512695,4398.461426,4950.769043,4275.897461
4221.538574,4392.820313,4948.205078,4273.846191
4225.12793,4397.435547,4946.153809,4272.307617
4227.179199,4404.102539,4951.794922,4274.358887
4226.153809,4403.07666,4956.410156,4277.94873
4226.153809,4396.410156,4952.307617,4278.974121
4225.641113,4394.358887,4949.743652,4281.538574
4228.717773,4399.487305,4955.897461,4285.12793
4230.769043,4403.07666,4958.974121,4285.12793
4225.641113,4399.487305,4956.922852,4286.153809
4223.589844,4393.333008,4959.486816,4287.692383
4226.666504,4390.256348,4961.025391,4281.538574
4226.666504,4387.692383,4956.922852,4280
4224.615234,4383.07666,4953.333008,4287.179199
4225.12793,4386.153809,4956.410156,4282.05127
4230.256348,4395.897461,4960.512695,4272.820313
4233.333008,4393.333008,4964.615234,4284.615234
4233.846191,4384.615234,4966.153809,4296.922852
4229.743652,4391.281738,4961.025391,4286.153809
4229.230469,4402.05127,4960,4282.05127
4236.922852,4401.025391,4965.641113,4293.846191
4242.05127,4400.512695,4963.589844,4293.333008
4236.410156,4403.07666,4957.435547,4281.025391
4231.281738,4403.589844,4956.922852,4280.512695
4235.384277,4404.102539,4952.820313,4287.692383
4233.333008,4402.05127,4947.179199,4290.256348
4223.07666,4395.384277,4945.641113,4296.410156
4221.538574,4388.717773,4944.102539,4309.743652
4225.12793,4382.563965,4944.102539,4321.538574
4227.692383,4381.025391,4948.717773,4324.102539
4225.641113,4387.179199,4950.256348,4322.563965
4226.153809,4390.256348,4949.230469,4324.102539
4231.794922,4386.153809,4949.743652,4328.205078
4235.897461,4379.487305,4954.358887,4329.743652
4232.820313,4376.410156,4961.025391,4332.820313
4227.179199,4379.487305,4963.589844,4335.384277
4227.692383,4377.435547,4960.512695,4327.179199
4228.205078,4369.230469,4958.974121,4314.358887
4223.589844,4370.256348,4960,4313.846191
4217.94873,4373.333008,4957.435547,4316.410156
4220.512695,4366.153809,4953.846191,4313.333008
4221.025391,4356.922852,4953.333008,4310.256348
4214.871582,4356.410156,4955.897461,4310.256348
4216.922852,4363.589844,4955.384277,4313.333008
4223.589844,4367.692383,4953.846191,4317.94873
4221.538574,4364.615234,4950.769043,4318.461426
4221.025391,4362.05127,4950.769043,4310.256348
4223.07666,4366.153809,4952.307617,4304.615234
4222.05127,4370.769043,4953.846191,4314.871582
4225.641113,4377.94873,4952.307617,4326.153809
4225.641113,4377.94873,4947.692383,4316.410156
4217.94873,4365.641113,4944.102539,4303.589844
4212.820313,4357.94873,4942.563965,4308.205078
4215.384277,4360.512695,4937.94873,4313.846191
4217.436035,4362.563965,4933.333008,4309.230469
4218.974121,4364.615234,4936.922852,4305.641113
4217.94873,4365.12793,4937.435547,4310.769043
4215.897461,4362.563965,4933.333008,4318.974121
4217.436035,4360.512695,4932.820313,4318.461426
4217.436035,4367.179199,4935.384277,4314.358887
4216.410156,4368.717773,4933.846191,4314.358887
4213.846191,4360.512695,4930.769043,4313.846191
4214.871582,4353.846191,4930.256348,4314.871582
4216.922852,4354.871582,4932.820313,4322.05127
4214.871582,4356.922852,4935.384277,4322.05127
4213.333008,4357.435547,4936.922852,4315.897461
4215.384277,4360.512695,4935.384277,4313.333008
4214.871582,4360.512695,4932.307617,4306.666504
4213.333008,4359.487305,4931.281738,4305.12793
4215.897461,4354.871582,4931.794922,4313.846191
4218.461426,4345.12793,4933.846191,4314.871582
4217.94873,4340,4935.897461,4306.666504
4214.871582,4343.07666,4935.897461,4302.563965
4214.871582,4342.563965,4936.410156,4305.641113
4215.384277,4338.461426,4940,4309.743652
4212.820313,4337.436035,4943.589844,4302.563965
4210.256348,4336.922852,4943.07666,4289.743652
4208.717773,4334.871582,4940.512695,4290.769043
4212.307617,4329.230469,4944.102539,4301.538574
4216.410156,4325.641113,4948.717773,4302.563965
4212.820313,4331.794922,4947.179199,4297.436035
4211.794922,4338.461426,4941.538574,4295.897461
4218.974121,4334.358887,4940,4296.922852
4215.384277,4329.743652,4942.563965,4291.281738
4207.179199,4328.717773,4945.12793,4284.615234
4207.692383,4324.615234,4942.563965,4284.615234
4208.717773,4322.05127,4937.94873,4283.07666
4207.179199,4326.666504,4937.435547,4279.487305
4209.743652,4329.743652,4943.589844,4287.692383
4212.307617,4325.641113,4947.179199,4294.871582
4207.692383,4321.538574,4944.615234,4283.589844
4205.641113,4327.179199,4945.641113,4278.461426
4214.358887,4336.410156,4952.307617,4293.333008
4220.512695,4330.256348,4953.846191,4301.025391
4213.333008,4317.94873,4950.256348,4289.743652
4207.179199,4321.025391,4951.281738,4286.153809
4215.897461,4335.384277,4952.307617,4296.922852
4224.102539,4342.05127,4952.820313,4298.974121
4221.025391,4345.12793,4953.846191,4295.897461
4215.384277,4347.179199,4949.230469,4295.897461
4212.307617,4343.589844,4943.07666,4291.281738
4211.794922,4341.025391,4942.563965,4291.281738
4211.794922,4345.12793,4942.05127,4301.025391
4212.820313,4351.281738,4941.538574,4298.461426
4209.743652,4351.281738,4940,4284.102539
4205.12793,4345.641113,4940,4287.179199
4208.717773,4346.666504,4944.102539,4302.05127
4207.692383,4348.205078,4945.641113,4296.410156
4203.589844,4344.615234,4946.666504,4281.538574
4210.769043,4351.281738,4952.820313,4291.794922
4218.974121,4359.487305,4957.94873,4312.820313
4216.410156,4348.205078,4956.410156,4315.384277
4213.846191,4340.512695,4959.486816,4311.794922
4220,4352.820313,4962.563965,4317.436035
4220.512695,4357.94873,4963.589844,4323.07666
4217.436035,4351.794922,4966.153809,4324.102539
4212.307617,4346.153809,4963.07666,4322.563965
4212.307617,4342.563965,4959.486816,4323.07666
4218.461426,4347.692383,4965.12793,4331.281738
4216.410156,4347.179199,4967.692383,4331.794922
4212.820313,4333.333008,4958.461426,4313.333008
4211.281738,4332.307617,4953.333008,4302.563965
4208.717773,4341.538574,4953.846191,4314.871582
4210.256348,4340,4951.794922,4326.153809
4212.820313,4336.922852,4950.769043,4314.871582
4210.256348,4339.487305,4952.820313,4303.589844
4206.153809,4334.871582,4951.794922,4307.692383
4209.230469,4331.281738,4952.307617,4312.307617
4209.230469,4341.025391,4952.820313,4310.256348
4204.615234,4345.12793,4949.743652,4305.641113
4205.641113,4338.974121,4950.256348,4302.05127
4207.179199,4341.025391,4953.846191,4306.153809
4200.512695,4343.07666,4950.769043,4313.846191
4197.94873,4334.358887,4946.666504,4307.692383
4207.692383,4333.846191,4950.256348,4300.512695
4213.333008,4345.641113,4957.435547,4309.743652
4208.717773,4353.333008,4957.435547,4319.487305
4205.641113,4350.256348,4953.846191,4314.871582
4209.743652,4341.538574,4957.435547,4317.94873
4218.974121,4337.436035,4965.12793,4338.461426
4228.717773,4348.205078,4971.794922,4354.871582
4235.897461,4354.871582,4977.435547,4352.820313
4243.589844,4350.256348,4976.922852,4345.12793
4245.641113,4352.307617,4971.281738,4348.205078
4238.461426,4354.358887,4971.794922,4353.846191
4229.743652,4348.205078,4974.871582,4351.281738
4227.179199,4340,4976.410156,4347.179199
4228.205078,4337.436035,4979.486816,4346.153809
4228.205078,4338.974121,4978.461426,4338.974121
4225.12793,4334.871582,4972.307617,4327.692383
4216.410156,4324.102539,4974.871582,4327.179199
4213.333008,4324.102539,4982.05127,4336.410156
4217.94873,4330.769043,4980.512695,4337.436035
4217.436035,4324.102539,4976.922852,4329.743652
4214.871582,4320.512695,4979.486816,4332.307617
4220.512695,4327.179199,4979.486816,4344.102539
4222.563965,4323.589844,4974.358887,4337.94873
4213.846191,4318.461426,4971.794922,4318.461426
4212.820313,4323.07666,4973.333008,4323.07666
4222.563965,4328.205078,4976.410156,4344.615234
4227.692383,4328.717773,4977.94873,4350.256348
4225.641113,4334.871582,4977.94873,4340.512695
4222.563965,4337.436035,4975.384277,4334.358887
4222.05127,4328.717773,4973.333008,4331.794922
4217.436035,4324.102539,4975.897461,4327.179199
4209.230469,4328.205078,4976.410156,4323.07666
4209.743652,4326.666504,4970.769043,4321.538574
4214.871582,4321.025391,4970.769043,4326.153809
4214.871582,4324.102539,4974.358887,4326.666504
4212.307617,4322.563965,4972.820313,4320.512695
4214.871582,4316.410156,4971.281738,4320
4218.974121,4323.07666,4976.922852,4329.743652
4218.974121,4327.692383,4977.94873,4337.94873
4214.871582,4320.512695,4970.769043,4331.794922
4215.897461,4318.461426,4968.717773,4323.07666
4222.05127,4326.153809,4973.333008,4330.256348
4223.07666,4333.333008,4972.820313,4335.897461
4214.871582,4333.333008,4964.615234,4324.102539
4208.717773,4325.641113,4962.563965,4321.025391
4210.256348,4325.641113,4969.230469,4329.230469
4214.358887,4338.461426,4971.281738,4323.589844
4210.256348,4340.512695,4966.153809,4313.846191
4205.12793,4329.230469,4965.641113,4315.384277
4212.307617,4331.281738,4971.794922,4322.563965
4221.025391,4340,4976.922852,4327.692383
4215.897461,4336.922852,4977.435547,4323.07666
4204.615234,4328.717773,4973.846191,4312.307617
4200,4331.281738,4971.281738,4309.743652
4199.487305,4338.974121,4972.820313,4314.358887
4199.487305,4343.589844,4973.333008,4314.358887
4203.07666,4342.05127,4974.358887,4313.846191
4203.589844,4333.333008,4980,4321.025391
4200.512695,4331.794922,4979.486816,4325.641113
4205.641113,4344.102539,4974.358887,4328.205078
4215.384277,4351.281738,4975.384277,4342.05127
4217.436035,4346.153809,4978.461426,4350.769043
4212.307617,4348.717773,4972.307617,4339.487305
4211.281738,4359.487305,4966.153809,4329.230469
4213.846191,4362.563965,4964.615234,4329.743652
4216.410156,4362.05127,4963.589844,4326.153809
4214.358887,4365.641113,4963.07666,4324.102539
4211.794922,4367.692383,4962.05127,4327.179199
4211.794922,4367.179199,4957.94873,4323.07666
4210.769043,4371.794922,4955.384277,4320
4213.333008,4380,4961.025391,4333.333008
4220,4377.94873,4967.692383,4340
4219.487305,4371.281738,4963.07666,4325.641113
4210.256348,4374.358887,4955.384277,4314.871582
4208.205078,4380.512695,4956.410156,4324.102539
4210.769043,4374.358887,4958.974121,4330.769043
4208.717773,4366.666504,4954.871582,4321.538574
4206.666504,4368.205078,4951.281738,4316.410156
4204.102539,4363.589844,4953.333008,4323.07666
4199.487305,4355.384277,4955.384277,4324.615234
4205.641113,4362.05127,4959.486816,4318.461426
4213.846191,4375.897461,4961.025391,4322.563965
4209.230469,4375.384277,4954.871582,4331.281738
4204.102539,4362.563965,4952.820313,4325.641113
4205.12793,4354.358887,4957.94873,4317.94873
4208.205078,4356.922852,4960.512695,4327.179199
4209.743652,4368.205078,4961.025391,4335.897461
4210.256348,4374.871582,4965.12793,4327.692383
4209.230469,4362.563965,4967.179199,4322.05127
4208.717773,4353.333008,4965.641113,4329.743652
4208.205078,4362.05127,4966.153809,4332.307617
4208.205078,4372.820313,4966.666504,4326.153809
4213.846191,4374.358887,4968.205078,4330.769043
4221.538574,4371.281738,4972.307617,4343.07666
4225.12793,4375.897461,4974.358887,4341.025391
4223.589844,4383.07666,4973.846191,4334.871582
4225.12793,4380.512695,4975.897461,4338.974121
4235.897461,4381.538574,4980.512695,4344.615234
4243.07666,4394.358887,4980,4344.102539
4236.410156,4394.358887,4975.384277,4343.07666
4225.12793,4385.12793,4971.281738,4342.05127
4219.487305,4384.102539,4969.743652,4347.692383
4215.384277,4376.410156,4969.230469,4360
4206.666504,4358.461426,4968.205078,4363.07666
4197.436035,4352.820313,4966.666504,4363.07666
4191.794922,4349.230469,4967.179199,4370.256348
4183.07666,4333.333008,4968.717773,4373.333008
4170.769043,4316.922852,4966.666504,4371.794922
4164.615234,4309.230469,4965.12793,4376.922852
4169.743652,4309.230469,4965.12793,4378.461426
4170.769043,4311.794922,4962.563965,4365.641113
4164.102539,4307.692383,4962.563965,4360
4171.281738,4310.256348,4965.12793,4372.307617
4182.563965,4325.641113,4965.12793,4375.384277
4175.897461,4327.179199,4964.615234,4371.794922
4172.307617,4312.307617,4967.179199,4383.589844
4178.461426,4311.281738,4967.179199,4387.692383
4180.512695,4325.641113,4965.12793,4371.281738
4183.07666,4327.692383,4966.153809,4368.717773
4184.615234,4320,4965.641113,4384.615234
4173.846191,4322.563965,4961.538574,4383.589844
4169.230469,4327.179199,4959.486816,4368.205078
4175.384277,4317.436035,4960.512695,4363.07666
4172.820313,4314.871582,4962.563965,4361.025391
4166.666504,4328.717773,4962.05127,4360
4170.769043,4327.692383,4962.563965,4363.07666
4178.974121,4323.589844,4963.07666,4364.102539
4183.07666,4336.922852,4965.12793,4360.512695
4180,4342.05127,4965.12793,4358.974121
4173.333008,4333.333008,4963.589844,4358.974121
4173.333008,4333.846191,4965.12793,4361.025391
4180,4333.333008,4964.102539,4357.435547
4176.922852,4331.794922,4960,4348.205078
4166.666504,4337.94873,4961.025391,4350.256348
4172.307617,4335.897461,4964.615234,4357.94873
4181.025391,4330.256348,4962.563965,4355.897461
4172.307617,4337.94873,4956.922852,4355.384277
4165.12793,4336.410156,4956.922852,4362.05127
4174.358887,4324.615234,4960.512695,4358.974121
4180,4327.179199,4962.05127,4351.281738
4176.410156,4337.94873,4962.05127,4351.794922
4173.846191,4337.94873,4960.512695,4355.384277
4176.922852,4329.230469,4963.07666,4358.461426
4179.487305,4331.794922,4967.179199,4358.974121
4176.922852,4338.461426,4965.641113,4356.410156
4172.820313,4326.153809,4962.563965,4357.94873
4173.846191,4316.922852,4964.102539,4353.846191
4176.410156,4332.820313,4966.153809,4346.666504
4171.281738,4343.589844,4962.05127,4350.769043
4173.846191,4333.333008,4959.486816,4357.435547
4184.615234,4331.794922,4961.538574,4349.230469
4184.102539,4341.538574,4962.05127,4337.436035
4183.589844,4342.05127,4962.05127,4336.922852
4186.666504,4338.461426,4965.12793,4342.05127
4180,4338.974121,4969.230469,4346.153809
4174.871582,4341.538574,4968.717773,4343.07666
4179.487305,4334.871582,4966.153809,4336.410156
4177.94873,4326.666504,4965.12793,4336.410156
4177.94873,4334.358887,4965.12793,4338.461426
4181.025391,4344.102539,4967.692383,4335.384277
4172.820313,4340,4968.205078,4332.820313
4169.743652,4326.153809,4965.12793,4333.333008
4173.846191,4321.025391,4962.563965,4328.717773
4173.846191,4331.794922,4964.615234,4325.12793
4177.94873,4338.974121,4967.692383,4331.794922
4179.487305,4326.153809,4968.717773,4330.769043
4176.922852,4320,4969.743652,4322.05127
4182.05127,4335.897461,4974.358887,4325.641113
4188.717773,4341.025391,4977.435547,4337.436035
4187.179199,4331.794922,4974.871582,4337.436035
4189.230469,4337.436035,4974.358887,4330.769043
4194.358887,4344.615234,4976.922852,4329.743652
4193.846191,4332.820313,4977.435547,4328.717773
4196.922852,4327.179199,4973.846191,4327.179199
4201.538574,4338.461426,4972.820313,4330.256348
4198.974121,4345.12793,4974.358887,4341.538574
4196.410156,4339.487305,4975.384277,4348.717773
4195.897461,4332.307617,4971.794922,4337.436035
4192.820313,4329.230469,4968.205078,4323.07666
4195.897461,4328.205078,4968.205078,4326.666504
4201.538574,4334.871582,4972.307617,4343.589844
4201.025391,4349.743652,4977.94873,4354.871582
4201.025391,4356.410156,4980,4355.384277
4201.025391,4348.205078,4976.410156,4347.179199
4200,4342.05127,4973.333008,4337.94873
4202.05127,4345.641113,4977.435547,4341.025391
4204.615234,4345.641113,4981.538574,4349.230469
4205.641113,4338.974121,4981.025391,4347.692383
4207.179199,4344.102539,4980.512695,4340.512695
4203.07666,4357.94873,4980,4338.974121
4198.974121,4351.794922,4975.897461,4342.05127
4200,4332.820313,4973.846191,4345.12793
4198.974121,4333.846191,4972.820313,4343.589844
4199.487305,4349.743652,4970.769043,4339.487305
4198.974121,4349.743652,4970.256348,4339.487305
4194.358887,4337.94873,4968.205078,4338.461426
4201.538574,4339.487305,4964.615234,4340
4222.05127,4359.487305,4964.615234,4338.461426
4229.743652,4389.230469,4966.153809,4335.384277
4233.846191,4422.563965,4968.717773,4337.436035
4251.281738,4443.07666,4970.769043,4331.794922
4266.153809,4443.07666,4968.717773,4321.538574
4268.717773,4450.256348,4969.743652,4323.07666
4270.769043,4470.256348,4974.358887,4327.692383
4282.05127,4486.153809,4978.461426,4323.589844
4289.230469,4496.922852,4977.94873,4320.512695
4283.589844,4493.846191,4974.871582,4314.871582
4272.307617,4481.025391,4973.846191,4306.153809
4270.769043,4484.615234,4971.794922,4300.512695
4278.461426,4497.94873,4968.205078,4295.384277
4283.07666,4507.179199,4969.743652,4294.871582
4278.974121,4513.333008,4972.307617,4300.512695
4276.410156,4508.717773,4969.743652,4304.615234
4284.102539,4504.102539,4970.769043,4301.538574
4290.769043,4510.769043,4975.384277,4293.333008
4292.820313,4517.94873,4975.384277,4298.461426
4289.230469,4519.487305,4973.846191,4307.692383
4282.563965,4521.025391,4971.794922,4297.94873
4284.102539,4514.871582,4970.256348,4289.230469
4284.102539,4496.922852,4971.794922,4290.256348
4269.230469,4485.641113,4968.717773,4275.897461
4261.538574,4493.846191,4965.641113,4265.12793
4267.692383,4499.487305,4968.717773,4272.820313
4257.436035,4476.922852,4970.256348,4270.256348
4242.05127,4450.769043,4965.12793,4256.922852
4245.641113,4452.820313,4962.563965,4255.384277
4243.07666,4457.94873,4958.461426,4254.871582
4226.666504,4440.512695,4950.256348,4244.102539
4222.563965,4426.153809,4949.230469,4237.94873
4227.692383,4421.025391,4955.384277,4238.974121
4216.922852,4409.230469,4955.897461,4240
4208.205078,4402.05127,4951.281738,4240
4211.794922,4407.692383,4950.769043,4235.384277
4207.179199,4408.205078,4949.743652,4227.179199
4204.615234,4396.922852,4949.743652,4229.230469
4211.794922,4389.230469,4953.846191,4237.436035
4212.820313,4392.820313,4956.410156,4240
4206.153809,4405.641113,4953.846191,4246.666504
4204.615234,4410.769043,4950.769043,4248.717773
4207.179199,4398.974121,4952.307617,4240
4207.179199,4385.12793,4955.384277,4241.025391
4206.666504,4386.666504,4953.846191,4249.230469
4200,4393.846191,4948.205078,4238.461426
4196.410156,4397.94873,4947.179199,4233.846191
4202.05127,4395.897461,4953.846191,4250.769043
4200.512695,4386.153809,4954.358887,4250.769043
4190.256348,4378.461426,4949.743652,4231.794922
4191.794922,4384.102539,4950.769043,4231.794922
4201.538574,4392.820313,4959.486816,4247.179199
4204.615234,4397.435547,4965.12793,4257.94873
4207.692383,4395.384277,4963.07666,4258.974121
4203.07666,4384.102539,4956.922852,4248.717773
4191.281738,4378.461426,4952.307617,4240
4190.769043,4388.205078,4952.820313,4237.94873
4193.846191,4393.846191,4952.307617,4235.897461
4193.846191,4383.07666,4950.769043,4240.512695
4187.692383,4367.179199,4950.769043,4241.538574
4176.410156,4364.615234,4951.281738,4231.794922
4177.94873,4373.846191,4954.358887,4235.897461
4191.281738,4376.410156,4958.974121,4251.794922
4196.922852,4380,4960.512695,4258.461426
4198.461426,4384.615234,4962.05127,4262.563965
4201.538574,4374.358887,4963.589844,4264.102539
4196.410156,4368.717773,4961.538574,4256.410156
4195.384277,4380,4960,4253.333008
4201.025391,4387.179199,4958.974121,4255.897461
4200.512695,4384.102539,4959.486816,4260.512695
4197.94873,4380,4961.025391,4265.641113
4200,4375.897461,4959.486816,4264.102539
4205.641113,4377.435547,4956.922852,4261.025391
